scenario_id,S,K,T,sigma,r,moneyness,num_paths,mc_runtime_ms,mc_price
4991,121.181579,104.503661,1.988532,0.514713,0.062754,1.159592,20000,0.342865,45.485777
4992,114.115053,138.839149,1.881359,0.106973,0.03788,0.821923,20000,0.342865,2.041268
4993,66.450412,66.903419,0.929502,0.467707,0.056381,0.993229,20000,0.342865,12.957508
4994,120.605751,115.693327,0.806041,0.220453,0.00151,1.042461,20000,0.342865,12.109667
4995,101.39855,88.795986,0.272568,0.429369,0.023173,1.141927,20000,0.342865,16.681092
4996,99.509873,98.380812,1.333399,0.103846,0.012944,1.011476,20000,0.342865,6.171329
4997,125.431108,117.959187,1.229934,0.562264,0.011524,1.063343,20000,0.342865,34.251804
4998,111.771913,151.191929,1.126483,0.588396,0.068895,0.739272,20000,0.342865,18.635584
4999,106.901271,110.959922,1.790432,0.165864,0.077317,0.963422,20000,0.342865,15.087203
5000,191.630905,158.940489,1.038889,0.323796,0.079017,1.205677,20000,0.342865,51.086399
5001,182.788413,150.554614,1.420106,0.279385,0.054236,1.2141,20000,0.312702,49.056939
5002,156.025989,180.603048,1.627499,0.529123,0.022949,0.863917,20000,0.312702,34.789396
5003,89.51093,87.577461,0.633616,0.254369,0.016845,1.022077,20000,0.312702,8.57204
5004,79.931988,104.46331,1.799614,0.19846,0.040375,0.765168,20000,0.312702,3.21699
5005,143.341174,150.508992,0.816565,0.360606,0.03775,0.952376,20000,0.312702,17.483199
5006,124.593267,122.489707,0.360597,0.489371,0.059496,1.017173,20000,0.312702,16.923337
5007,65.975884,77.413208,1.680295,0.239204,0.004881,0.852256,20000,0.312702,4.444081
5008,62.217361,72.015514,0.674673,0.415688,0.07718,0.863944,20000,0.312702,6.060843
5009,162.3996,183.67792,0.370019,0.207725,0.065112,0.884154,20000,0.312702,2.686787
5010,78.051466,75.057434,0.236071,0.576782,0.07762,1.03989,20000,0.312702,10.931365
5011,82.765704,84.515007,1.837529,0.403526,0.008438,0.979302,20000,0.312702,17.522969
5012,74.546328,65.405245,0.143017,0.44372,0.030002,1.139761,20000,0.312702,10.791618
5013,176.473394,184.929609,0.910336,0.585811,0.051804,0.954273,20000,0.312702,39.064752
5014,127.832827,140.546382,0.391117,0.423432,0.051039,0.909542,20000,0.312702,9.552158
5015,146.675743,129.379532,1.583925,0.184057,0.0707,1.133686,20000,0.312702,33.644606
5016,74.062642,90.7203,1.647871,0.328031,0.075779,0.816384,20000,0.312702,10.386128
5017,125.767491,134.724524,1.745767,0.590831,0.054542,0.933516,20000,0.312702,39.183763
5018,94.532332,130.127938,1.779592,0.329649,0.026641,0.726457,20000,0.312702,7.653627
5019,87.134985,84.790863,0.635118,0.457109,0.03574,1.027646,20000,0.312702,14.591644
5020,156.608973,189.492117,1.294154,0.137637,0.017979,0.826467,20000,0.312702,1.931399
5021,77.983098,65.196419,1.301675,0.169131,0.041314,1.196125,20000,0.312702,16.938842
5022,235.210858,187.242532,0.118767,0.287117,0.030218,1.256183,20000,0.312702,48.673448
5023,121.642437,144.842611,1.637318,0.316989,0.030653,0.839825,20000,0.312702,13.912959
5024,53.084757,64.146883,0.755042,0.236467,0.043989,0.82755,20000,0.312702,1.460276
5025,164.360892,142.201212,1.844728,0.257966,0.006154,1.155833,20000,0.312702,35.187709
5026,114.696804,94.88472,0.40719,0.150939,0.027136,1.208802,20000,0.312702,20.818414
5027,73.98248,70.136166,0.640724,0.417847,0.022797,1.054841,20000,0.312702,11.948475
5028,97.803845,104.885833,1.094846,0.241852,0.054925,0.932479,20000,0.312702,9.421614
5029,230.966475,187.039518,0.156126,0.463225,0.00065,1.234854,20000,0.312702,46.382256
5030,171.882287,166.599676,1.328247,0.592616,0.010371,1.031708,20000,0.312702,48.045327
5031,96.932836,90.399219,1.448531,0.260966,0.067866,1.072275,20000,0.312702,20.380476
5032,56.958052,60.49715,0.211751,0.511063,0.06244,0.9415,20000,0.312702,4.258862
5033,62.884067,68.751249,0.519545,0.469897,0.028356,0.914661,20000,0.312702,6.438978
5034,108.320074,129.055233,1.323099,0.360677,0.033541,0.839331,20000,0.312702,12.429213
5035,138.090185,142.796013,1.49291,0.101697,0.018743,0.967045,20000,0.312702,6.605374
5036,155.085356,157.129967,1.443803,0.562725,0.032139,0.986988,20000,0.312702,42.591224
5037,52.344551,73.580986,0.613588,0.451934,0.074684,0.711387,20000,0.312702,2.267055
5038,97.494575,82.235961,1.645135,0.49829,0.003963,1.185547,20000,0.312702,30.526823
5039,171.348698,187.351478,0.662187,0.532401,0.006145,0.914584,20000,0.312702,23.71945
5040,142.44664,165.742743,1.213335,0.531658,0.027851,0.859444,20000,0.312702,26.258317
5041,70.200113,54.738428,0.616312,0.258439,0.060941,1.282465,20000,0.312702,17.896117
5042,188.498791,162.941124,1.045561,0.458191,0.069126,1.156852,20000,0.312702,52.853946
5043,132.746821,103.429642,0.314502,0.414307,0.018173,1.28345,20000,0.312702,31.790316
5044,116.284125,118.239882,0.964611,0.174127,0.014183,0.983459,20000,0.312702,7.645166
5045,59.470083,80.429625,1.645507,0.330389,0.005256,0.739405,20000,0.312702,4.129661
5046,166.684721,198.122359,1.990675,0.102014,0.051511,0.841322,20000,0.312702,5.129354
5047,127.448672,129.145742,1.112606,0.23676,0.074651,0.986859,20000,0.312702,17.17627
5048,147.588788,191.020991,0.705729,0.589093,0.004331,0.772631,20000,0.312702,15.7176
5049,254.137041,195.906448,0.85611,0.116021,0.044927,1.297237,20000,0.312702,65.847419
5050,242.36105,198.365838,0.76968,0.303906,0.028175,1.221788,20000,0.312702,55.474636
5051,142.782995,127.77341,1.579543,0.1359,0.054386,1.11747,20000,0.312702,26.958032
5052,102.145876,87.61928,1.705514,0.34959,0.00441,1.165792,20000,0.312702,25.128384
5053,93.973607,102.602644,1.232771,0.545623,0.018235,0.915898,20000,0.312702,21.065803
5054,64.482648,83.222576,1.522552,0.349654,0.064686,0.774822,20000,0.312702,7.255094
5055,77.394272,72.789343,0.936639,0.288526,0.07037,1.063264,20000,0.312702,13.310996
5056,163.238993,177.819665,1.890365,0.264598,0.072959,0.918003,20000,0.312702,27.201578
5057,152.705675,146.428926,1.582509,0.491516,0.02398,1.042865,20000,0.312702,42.207245
5058,69.364295,81.952559,0.681961,0.319586,0.032703,0.846396,20000,0.312702,3.664079
5059,70.985585,64.368108,1.192361,0.271092,0.078532,1.102807,20000,0.312702,15.398005
5060,94.386551,102.794774,1.4873,0.369409,0.012282,0.918204,20000,0.312702,14.732366
5061,183.955349,188.395458,0.648908,0.122721,0.027729,0.976432,20000,0.312702,6.815024
5062,187.404707,157.429776,0.412458,0.394403,0.055151,1.190402,20000,0.312702,38.992263
5063,69.355787,69.123002,0.647149,0.477136,0.016789,1.003368,20000,0.312702,11.01093
5064,144.238453,167.902448,1.253797,0.527332,0.009274,0.859061,20000,0.312702,25.443532
5065,107.602774,150.101526,0.986395,0.30791,0.058025,0.716867,20000,0.312702,3.748058
5066,141.48547,127.379973,1.16752,0.300971,0.053063,1.110736,20000,0.312702,30.426978
5067,150.35567,128.835925,1.17514,0.444022,0.055972,1.167032,20000,0.312702,43.110287
5068,175.770214,157.234794,1.627545,0.447617,0.077837,1.117884,20000,0.312702,56.701813
5069,145.876787,181.239573,1.991837,0.3659,0.052167,0.804884,20000,0.312702,22.953481
5070,136.805647,158.787265,0.960826,0.426468,0.070704,0.861566,20000,0.312702,18.174824
5071,76.198685,62.510722,1.741708,0.572061,0.024542,1.21897,20000,0.312702,29.116858
5072,95.974381,92.057825,1.976028,0.475843,0.070381,1.042545,20000,0.312702,31.904258
5073,186.715427,192.513879,0.244318,0.393349,0.030775,0.96988,20000,0.312702,12.720095
5074,138.580413,122.212307,1.023965,0.306425,0.069388,1.133932,20000,0.312702,30.729545
5075,67.914366,75.125755,1.720979,0.224801,0.040904,0.904009,20000,0.312702,7.183529
5076,64.178697,64.48457,1.894558,0.190903,0.028163,0.995257,20000,0.312702,8.059421
5077,129.902824,106.283472,0.858309,0.202294,0.067976,1.22223,20000,0.312702,30.50485
5078,90.910539,121.475719,1.946183,0.181561,0.035845,0.748384,20000,0.312702,2.723511
5079,100.184002,112.662157,1.790577,0.235917,0.041179,0.889243,20000,0.312702,10.692558
5080,172.568976,161.339581,0.097029,0.411663,0.066177,1.069601,20000,0.312702,15.805822
5081,133.172798,140.456828,1.092675,0.495112,0.057947,0.94814,20000,0.312702,27.139008
5082,58.535086,61.945838,0.878352,0.39718,0.005088,0.94494,20000,0.312702,7.480214
5083,70.810236,99.740687,0.662333,0.366544,0.04586,0.709943,20000,0.312702,1.892004
5084,198.548371,157.953218,1.023416,0.315616,0.041012,1.257007,20000,0.312702,53.786155
5085,46.01713,54.694581,0.296569,0.225699,0.054656,0.841347,20000,0.312702,0.297838
5086,65.734485,75.376437,1.787836,0.270216,0.075331,0.872083,20000,0.312702,9.54421
5087,152.262176,119.344975,1.550216,0.298472,0.01582,1.275816,20000,0.312702,42.174639
5088,94.907749,115.601404,1.459177,0.28369,0.044569,0.820991,20000,0.312702,8.013178
5089,54.328883,55.01055,1.383682,0.384425,0.056613,0.987608,20000,0.312702,11.266482
5090,142.728774,118.38226,1.457283,0.467809,0.035643,1.20566,20000,0.312702,45.570863
5091,88.418337,94.910713,0.465678,0.433005,0.005968,0.931595,20000,0.312702,7.884067
5092,85.08077,72.795473,0.871642,0.326249,0.012904,1.168765,20000,0.312702,17.439593
5093,138.599299,146.255507,0.883908,0.119987,0.038213,0.947652,20000,0.312702,5.070601
5094,190.440524,193.879544,1.170187,0.450439,0.013601,0.982262,20000,0.312702,36.549485
5095,160.838087,189.307243,0.441457,0.237518,0.055013,0.849614,20000,0.312702,2.736866
5096,154.025637,168.107322,0.429903,0.561678,0.024371,0.916234,20000,0.312702,17.487691
5097,56.030392,62.493262,1.230067,0.422541,0.03108,0.896583,20000,0.312702,8.505381
5098,244.739137,192.590339,1.583778,0.405974,0.001115,1.270776,20000,0.312702,74.812046
5099,135.481484,118.588617,1.612123,0.30361,0.019084,1.142449,20000,0.312702,30.1941
5100,59.404155,65.817404,0.752703,0.13502,0.019101,0.90256,20000,0.312702,0.942532
5101,47.122955,61.784278,0.294034,0.209427,0.06356,0.762701,20000,0.324296,0.029068
5102,166.524438,155.208107,1.481757,0.512883,0.004378,1.072911,20000,0.324296,45.130873
5103,97.412657,137.31019,0.102922,0.214939,0.033846,0.709435,20000,0.324296,0.0
5104,147.584317,121.768344,0.489012,0.382155,0.027091,1.212009,20000,0.324296,31.966735
5105,227.265572,189.743636,0.839329,0.494538,0.0263,1.197751,20000,0.324296,62.058007
5106,171.033179,159.625003,1.552719,0.36669,0.007067,1.071469,20000,0.324296,35.840166
5107,224.002599,199.139284,1.189721,0.457244,0.058426,1.124854,20000,0.324296,61.779601
5108,191.81146,160.02238,1.945871,0.128964,0.053756,1.198654,20000,0.324296,48.445581
5109,159.36752,193.404083,1.343802,0.524087,0.068811,0.824013,20000,0.324296,31.765896
5110,113.754856,159.92679,1.487931,0.114568,0.028853,0.711293,20000,0.324296,0.113022
5111,173.347438,164.101245,0.88873,0.35153,0.032218,1.056344,20000,0.324296,29.851455
5112,154.59884,121.803818,1.875887,0.281706,0.034655,1.269245,20000,0.324296,46.360661
5113,127.148939,179.648688,0.432697,0.326298,0.051553,0.707764,20000,0.324296,0.961902
5114,86.974319,111.163424,1.27973,0.517148,0.024568,0.782401,20000,0.324296,13.801001
5115,146.883175,175.079037,0.832421,0.105504,0.034891,0.838954,20000,0.324296,0.407084
5116,119.5325,109.172068,1.364619,0.151792,0.073963,1.0949,20000,0.324296,21.981317
5117,101.963645,90.811944,0.800521,0.442033,0.01636,1.1228,20000,0.324296,21.766657
5118,129.82002,134.209466,0.60395,0.577531,0.048644,0.967294,20000,0.324296,22.826918
5119,99.030122,79.214039,1.833328,0.53656,0.006269,1.250159,20000,0.324296,36.846117
5120,106.449992,82.899288,1.653947,0.322481,0.014267,1.284088,20000,0.324296,31.244353
5121,126.613016,129.924376,0.546922,0.404244,0.014074,0.974513,20000,0.324296,14.227
5122,67.608212,84.603229,0.080286,0.487937,0.021026,0.799121,20000,0.324296,0.223949
5123,114.127257,96.681435,1.182881,0.443063,0.024933,1.180446,20000,0.324296,30.987731
5124,92.422868,124.58727,0.353449,0.400224,0.005002,0.741832,20000,0.324296,1.337242
5125,143.551875,198.421043,1.364428,0.172987,0.011944,0.723471,20000,0.324296,0.858454
5126,79.495479,63.584993,1.057488,0.211019,0.038298,1.250224,20000,0.324296,19.348115
5127,159.408618,139.857145,0.387931,0.129193,0.076429,1.139796,20000,0.324296,23.60614
5128,153.982397,146.263295,1.312976,0.575249,0.002337,1.052775,20000,0.324296,42.927235
5129,187.863243,199.17392,1.940127,0.417336,0.049927,0.943212,20000,0.324296,45.175348
5130,135.676862,164.748271,0.485699,0.204149,0.07341,0.82354,20000,0.324296,1.35706
5131,136.711607,106.009445,1.694554,0.497471,0.042802,1.289617,20000,0.324296,52.160499
5132,66.016406,56.462085,1.487648,0.140306,0.076969,1.169217,20000,0.324296,15.801468
5133,114.954534,108.586489,1.452485,0.43204,0.066596,1.058645,20000,0.324296,30.833364
5134,214.101182,198.290597,0.944726,0.423186,0.041591,1.079734,20000,0.324296,45.996461
5135,100.613398,99.976991,0.447612,0.228901,0.072149,1.006366,20000,0.324296,8.048123
5136,125.223859,114.339078,1.818327,0.382469,0.076673,1.095197,20000,0.324296,37.613627
5137,146.718349,144.564862,1.936604,0.251022,0.021106,1.014896,20000,0.324296,23.831702
5138,132.104778,144.996943,1.476624,0.428786,0.065354,0.911087,20000,0.324296,26.823251
5139,116.173496,124.683381,1.726533,0.39921,0.055586,0.931748,20000,0.324296,24.674126
5140,112.419746,107.957048,0.061111,0.118042,0.020691,1.041338,20000,0.324296,4.715863
5141,77.090154,73.821065,0.610315,0.276761,0.019734,1.044284,20000,0.324296,8.704662
5142,182.184624,183.262284,1.605748,0.533464,0.013081,0.99412,20000,0.324296,48.928084
5143,97.100863,131.680954,1.979407,0.253941,0.063383,0.737395,20000,0.324296,7.36176
5144,209.836193,165.673915,1.642987,0.486546,0.013755,1.266561,20000,0.324296,72.80358
5145,127.457208,147.81057,0.110585,0.341709,0.051442,0.862301,20000,0.324296,0.820712
5146,78.860224,88.846943,0.89724,0.538738,0.036487,0.887596,20000,0.324296,13.634895
5147,157.443249,126.060212,0.05415,0.11726,0.01986,1.248953,20000,0.324296,31.513181
5148,141.341827,174.02564,0.605002,0.29596,0.064044,0.81219,20000,0.324296,4.812722
5149,214.626723,176.924207,1.838477,0.302811,0.004289,1.2131,20000,0.324296,54.809306
5150,122.038398,171.426517,0.594386,0.218599,0.010414,0.711899,20000,0.324296,0.239937
5151,106.954443,105.41064,1.61011,0.411798,0.043564,1.014646,20000,0.324296,25.609502
5152,199.23472,158.044314,1.25361,0.409159,0.048133,1.260626,20000,0.324296,62.407679
5153,59.257255,60.445155,1.334623,0.129231,0.039631,0.980347,20000,0.324296,4.438556
5154,98.867325,109.561489,0.705262,0.279919,0.043466,0.902391,20000,0.324296,6.259147
5155,70.619291,88.614674,0.657101,0.583114,0.067969,0.796925,20000,0.324296,8.549616
5156,84.451517,100.310295,0.375195,0.582054,0.022334,0.841903,20000,0.324296,6.696251
5157,129.755015,105.632878,1.970503,0.206447,0.01035,1.228358,20000,0.324296,30.275958
5158,65.710086,61.421982,0.615034,0.158708,0.022332,1.069814,20000,0.324296,6.424696
5159,205.815851,180.151716,0.700753,0.215491,0.063223,1.142458,20000,0.324296,36.590762
5160,82.146164,81.96601,1.988667,0.211123,0.013117,1.002198,20000,0.324296,10.973006
5161,70.468694,65.537444,0.940682,0.229197,0.026986,1.075243,20000,0.324296,9.828552
5162,83.023306,105.501962,1.967426,0.5997,0.067297,0.786936,20000,0.324296,24.284073
5163,222.953069,174.723859,0.085801,0.121629,0.042959,1.276031,20000,0.324296,48.841952
5164,141.342073,114.432016,0.94072,0.162058,0.008444,1.235162,20000,0.324296,28.418117
5165,115.028944,115.27141,0.971318,0.196686,0.005755,0.997897,20000,0.324296,9.005119
5166,198.504126,178.184253,0.349984,0.444763,0.071435,1.114039,20000,0.324296,34.373736
5167,122.784768,108.118656,0.219201,0.13389,0.032816,1.135648,20000,0.324296,15.458395
5168,195.963639,196.36408,0.264682,0.46183,0.020088,0.997961,20000,0.324296,19.049454
5169,58.544203,70.923698,1.124925,0.260694,0.026712,0.825453,20000,0.324296,3.078715
5170,136.708932,125.081894,1.230033,0.322827,0.049417,1.092955,20000,0.324296,29.105673
5171,164.860421,173.901271,0.969288,0.437347,0.0758,0.948012,20000,0.324296,29.800324
5172,151.475749,151.746423,1.507416,0.2625,0.013698,0.998216,20000,0.324296,20.376674
5173,114.677044,93.467301,1.299897,0.241123,0.022748,1.226922,20000,0.324296,26.752758
5174,150.439796,148.026654,0.41158,0.296486,0.026076,1.016302,20000,0.324296,13.202706
5175,102.964469,87.575901,1.014158,0.51055,0.001528,1.175717,20000,0.324296,28.450302
5176,142.88558,110.526716,1.816482,0.232096,0.040966,1.29277,20000,0.324296,43.168178
5177,70.915404,91.822217,1.789598,0.538853,0.069696,0.772312,20000,0.324296,16.497814
5178,107.023528,133.783942,1.917338,0.522249,0.047019,0.799973,20000,0.324296,25.028044
5179,139.030178,145.633542,0.338132,0.466954,0.026142,0.954658,20000,0.324296,12.734355
5180,120.297153,138.749203,0.627422,0.594049,0.034643,0.867011,20000,0.324296,16.574885
5181,70.560762,68.614965,0.521554,0.42303,0.061759,1.028358,20000,0.324296,10.456033
5182,61.171955,68.904323,1.571175,0.451438,0.021638,0.887781,20000,0.324296,11.704381
5183,120.371121,100.605042,1.125984,0.147292,0.042271,1.196472,20000,0.324296,24.889198
5184,198.905818,191.689267,1.848144,0.197616,0.051935,1.037647,20000,0.324296,34.854314
5185,150.309078,162.400548,0.107389,0.249125,0.046875,0.925545,20000,0.324296,1.267984
5186,178.55694,139.640271,0.232467,0.547513,0.012334,1.278692,20000,0.324296,43.25404
5187,135.138468,124.746288,1.464839,0.533347,0.048171,1.083307,20000,0.324296,41.517212
5188,128.668234,139.722883,0.142243,0.481659,0.038382,0.920882,20000,0.324296,5.384884
5189,181.844622,162.939209,0.564039,0.56242,0.024197,1.116027,20000,0.324296,40.675408
5190,77.568048,106.746327,1.932173,0.27804,0.004208,0.726658,20000,0.324296,4.219432
5191,195.207874,185.228035,0.359059,0.106068,0.040917,1.053879,20000,0.324296,13.598849
5192,137.897327,160.343494,1.771337,0.181516,0.054269,0.860012,20000,0.324296,10.326754
5193,191.057246,199.417689,0.120087,0.317258,0.008014,0.958076,20000,0.324296,5.053728
5194,146.014,149.299595,0.331544,0.12549,0.019016,0.977993,20000,0.324296,3.152617
5195,76.495054,69.090291,0.893908,0.388476,0.006517,1.107175,20000,0.324296,14.839055
5196,115.383978,111.23321,0.066222,0.421614,0.077051,1.037316,20000,0.324296,7.594878
5197,219.448955,195.364516,1.723668,0.35558,0.065758,1.123279,20000,0.324296,63.901521
5198,70.472593,66.362314,0.428791,0.22332,0.068267,1.061937,20000,0.324296,7.644651
5199,109.932202,94.476247,1.899897,0.247788,0.031684,1.163596,20000,0.324296,26.325727
5200,98.810768,91.642588,0.557584,0.193722,0.051778,1.078219,20000,0.324296,11.567511
5201,224.386479,188.180027,1.54782,0.259906,0.061983,1.192403,20000,0.311752,60.878897
5202,111.751553,128.432042,0.846308,0.316248,0.031304,0.870122,20000,0.311752,7.819391
5203,89.319668,104.137177,0.568459,0.420428,0.023268,0.857712,20000,0.311752,6.6541
5204,95.755861,115.635174,1.625176,0.243056,0.019525,0.828086,20000,0.311752,6.206689
5205,53.601287,71.048898,0.169528,0.525729,0.058318,0.754428,20000,0.311752,0.679017
5206,161.560814,148.065499,0.523382,0.246464,0.004001,1.091144,20000,0.311752,19.154725
5207,63.050978,84.932591,0.204748,0.146605,0.013492,0.742365,20000,0.311752,0.0
5208,159.647732,176.749908,1.652128,0.559682,0.044216,0.903241,20000,0.311752,43.706431
5209,64.120821,51.843285,0.148267,0.499671,0.032126,1.23682,20000,0.311752,13.260763
5210,156.866916,123.361891,1.665647,0.41421,0.029035,1.271599,20000,0.311752,52.636651
5211,124.848964,151.533447,1.371089,0.327962,0.061157,0.823904,20000,0.311752,13.739347
5212,93.520296,119.412143,1.810134,0.157881,0.017388,0.783172,20000,0.311752,1.839979
5213,171.141988,187.111057,0.911817,0.369784,0.061666,0.914655,20000,0.311752,21.136935
5214,160.948151,145.509193,1.561395,0.461897,0.067455,1.106103,20000,0.311752,50.575118
5215,41.810654,51.051337,1.580895,0.279723,0.042326,0.818992,20000,0.311752,3.66073
5216,148.314616,115.66626,1.73676,0.226426,0.045075,1.282263,20000,0.311752,43.65452
5217,63.618775,71.139216,0.518275,0.318808,0.00174,0.894286,20000,0.311752,3.102984
5218,107.475599,143.113628,0.164724,0.468506,0.027998,0.750981,20000,0.311752,0.692337
5219,111.210981,109.18991,1.827863,0.114342,0.034713,1.01851,20000,0.311752,12.079855
5220,203.059167,171.420509,1.059822,0.243913,0.048683,1.184568,20000,0.311752,44.91199
5221,149.698497,161.572908,1.605121,0.150595,0.013369,0.926507,20000,0.311752,7.959233
5222,105.839004,110.60472,0.265718,0.573533,0.056801,0.956912,20000,0.311752,11.068668
5223,72.304526,86.375792,0.87426,0.485142,0.035371,0.837092,20000,0.311752,8.806326
5224,188.776644,172.766414,1.525636,0.275294,0.040948,1.09267,20000,0.311752,39.278784
5225,102.463315,127.489188,0.813456,0.204215,0.008374,0.803702,20000,0.311752,1.238907
5226,86.462771,108.628582,1.520735,0.298265,0.046076,0.795949,20000,0.311752,7.412165
5227,177.290623,190.918649,1.578691,0.292741,0.009824,0.928619,20000,0.311752,22.191411
5228,109.035199,88.94194,1.210722,0.195361,0.065868,1.225914,20000,0.311752,27.684875
5229,60.842861,58.856739,0.819645,0.38345,0.028332,1.033745,20000,0.311752,9.940874
5230,43.027783,61.256618,1.231521,0.315155,0.073921,0.702419,20000,0.311752,2.280329
5231,109.847469,143.703279,1.804246,0.301937,0.040129,0.764405,20000,0.311752,9.874535
5232,57.764678,57.420724,1.48329,0.57983,0.044416,1.00599,20000,0.311752,17.219504
5233,69.219797,62.570998,1.938503,0.427543,0.020257,1.10626,20000,0.311752,19.542287
5234,197.57319,187.937051,1.983425,0.545403,0.013045,1.051273,20000,0.311752,65.143028
5235,94.724639,81.308503,1.134582,0.129357,0.025459,1.165003,20000,0.311752,16.468805
5236,122.004409,120.815337,1.644715,0.475575,0.034022,1.009842,20000,0.311752,32.284521
5237,234.667371,194.53211,0.794002,0.159153,0.006514,1.206317,20000,0.311752,42.491271
5238,66.671348,90.321617,0.551812,0.503263,0.063607,0.738155,20000,0.311752,3.847859
5239,105.287163,131.599368,0.904448,0.55252,0.056299,0.800058,20000,0.311752,15.195861
5240,110.920199,123.170802,0.232516,0.312967,0.05842,0.90054,20000,0.311752,2.869053
5241,119.333191,106.012662,1.827381,0.468832,0.005456,1.12565,20000,0.311752,36.075529
5242,178.44802,177.074665,0.677789,0.284603,0.035283,1.007756,20000,0.311752,19.373235
5243,83.718603,71.531645,1.977333,0.142869,0.076037,1.170372,20000,0.311752,22.853972
5244,179.480235,149.767772,1.240344,0.160286,0.074739,1.19839,20000,0.311752,43.946198
5245,105.838717,149.677315,0.598491,0.246248,0.039411,0.707113,20000,0.311752,0.475232
5246,90.713104,75.708501,0.768187,0.563512,0.023574,1.198189,20000,0.311752,25.485181
5247,171.215761,131.947973,0.669972,0.141428,0.028552,1.297601,20000,0.311752,41.770158
5248,173.209045,153.813435,1.060138,0.153633,0.075558,1.126098,20000,0.311752,32.281799
5249,90.333949,81.357735,1.559913,0.393531,0.043094,1.11033,20000,0.311752,24.041522
5250,128.991453,118.736316,1.246843,0.205977,0.05288,1.086369,20000,0.311752,21.775035
5251,43.238393,51.76017,1.236874,0.57475,0.006807,0.83536,20000,0.311752,7.864178
5252,201.039073,183.314786,1.798319,0.216176,0.064639,1.096688,20000,0.311752,45.862353
5253,128.405891,114.529947,1.862817,0.530911,0.029238,1.121156,20000,0.311752,42.851472
5254,45.431005,52.516053,0.100165,0.586228,0.015377,0.865088,20000,0.311752,1.171275
5255,162.362958,153.086264,0.676622,0.520573,0.04927,1.060598,20000,0.311752,33.904664
5256,103.111068,94.399056,0.729465,0.138801,0.009874,1.092289,20000,0.311752,10.864869
5257,86.557026,121.612743,0.475417,0.477375,0.077118,0.711743,20000,0.311752,3.122267
5258,105.123505,101.910728,0.153282,0.517874,0.012489,1.031525,20000,0.311752,10.247722
5259,115.579757,115.827433,0.601586,0.112783,0.0345,0.997862,20000,0.311752,5.172588
5260,70.645957,56.028657,1.085661,0.433666,0.054027,1.26089,20000,0.311752,21.668019
5261,117.998277,93.491295,0.075014,0.346038,0.018119,1.262131,20000,0.311752,24.692385
5262,184.702102,182.259493,1.485718,0.519719,0.016426,1.013402,20000,0.311752,48.263404
5263,239.527314,195.154793,1.379601,0.359874,0.052848,1.227371,20000,0.311752,71.868191
5264,77.710207,97.948637,1.142746,0.428311,0.030451,0.793377,20000,0.311752,8.326762
5265,52.303251,58.072767,0.21691,0.204619,0.074974,0.90065,20000,0.311752,0.506546
5266,127.270371,130.209111,0.857372,0.597708,0.048257,0.977431,20000,0.311752,29.131929
5267,78.389727,61.623829,1.62735,0.373569,0.000388,1.272068,20000,0.311752,23.557958
5268,144.014691,171.400553,0.250861,0.361809,0.055244,0.840223,20000,0.311752,2.959293
5269,100.467599,113.108232,1.800253,0.115096,0.030391,0.888243,20000,0.311752,3.683594
5270,107.380904,111.286205,1.485422,0.136003,0.020968,0.964908,20000,0.311752,6.781451
5271,85.378974,108.374808,0.455342,0.470421,0.061084,0.787812,20000,0.311752,4.657003
5272,80.463405,63.27153,0.147144,0.194201,0.005272,1.271716,20000,0.311752,17.203381
5273,181.256204,162.82163,0.092591,0.402886,0.016758,1.113219,20000,0.311752,20.964166
5274,120.472434,128.175356,1.022281,0.128313,0.066964,0.939903,20000,0.311752,6.670747
5275,65.659632,50.672609,1.868012,0.437573,0.046518,1.295762,20000,0.311752,25.088854
5276,119.987555,162.632691,1.785289,0.426526,0.066448,0.737783,20000,0.311752,18.866494
5277,110.16346,101.743623,0.151104,0.576602,0.011615,1.082755,20000,0.311752,14.20173
5278,114.908802,104.595655,0.931104,0.249429,0.027862,1.0986,20000,0.311752,18.306754
5279,77.816884,68.615141,1.136684,0.42876,0.012283,1.134107,20000,0.311752,18.538362
5280,114.761818,149.577689,1.744481,0.249663,0.076467,0.767239,20000,0.311752,9.236393
5281,100.882899,92.664826,1.334674,0.464465,0.024055,1.088686,20000,0.311752,26.499257
5282,147.698577,158.151315,0.457796,0.281662,0.073153,0.933907,20000,0.311752,8.645885
5283,58.740692,65.127564,0.215844,0.110069,0.011784,0.901933,20000,0.311752,0.032437
5284,70.50906,71.438622,1.04505,0.197073,0.017796,0.986988,20000,0.311752,5.853862
5285,78.391204,67.807262,0.305791,0.186811,0.019656,1.156089,20000,0.311752,11.170979
5286,109.653197,86.698167,0.106416,0.140886,0.024607,1.264769,20000,0.311752,23.15095
5287,67.937868,96.113593,1.96532,0.300326,0.033427,0.70685,20000,0.311752,4.808491
5288,169.10044,151.953347,0.295465,0.544485,0.047644,1.112844,20000,0.311752,30.308674
5289,65.965574,83.256062,0.233606,0.517106,0.032955,0.792322,20000,0.311752,1.833022
5290,142.542768,130.459905,1.878775,0.362753,0.011509,1.092617,20000,0.311752,34.412466
5291,147.247711,128.883292,1.73044,0.529122,0.023161,1.142489,20000,0.311752,49.891306
5292,212.476942,166.954887,0.255967,0.286716,0.017736,1.272661,20000,0.311752,46.828085
5293,88.42992,105.648206,1.19224,0.552266,0.055006,0.837022,20000,0.311752,17.31117
